Artists,City,State
"['Ray J, Boosie Badazz', 'Ray J, The Mob Group, Payso B', 'Lil Rob', 'Arsenal Efectivo', 'Los Hijos De Garcia', 'NB Ridaz', 'Nastyboy Klick', 'Arsenal Efectivo', 'King Lil G, B-Real', 'King Lil G', 'Mike Sherm', 'King Lil G', 'Rosie & The Originals', 'NB Ridaz, Gemini', 'Los Hijos De Garcia', 'Arsenal Efectivo', 'Brenton Wood', 'Los De Guamuchil', 'Brenton Wood', 'El de La Guitarra', 'El de La Guitarra', 'El de La Guitarra', 'Lil Rob', 'SOB X RBE', 'Alec Joseph', 'Shoreline Mafia', 'YG', 'Los Hijos De Garcia', 'Hijos De Leyva', 'T3R Elemento', 'Shoreline Mafia', 'LEGADO 7', 'RJMrLA, Iamsu!', 'YG', 'SOB X RBE', 'YG', 'Omar Ruiz, Gerardo Ortiz', 'Shoreline Mafia', 'Omar Ruiz', 'RJMrLA', 'Grupo Codiciado', 'Grupo Codiciado', 'SOB X RBE', 'Mc Magic', 'Kanales', 'Mozzy', 'Mc Magic', 'Omar Ruiz', 'Maxima Alianza', 'Suga Free', 'LEGADO 7', 'Frostydasnowmann', 'Mc Magic', 'Los Minis de Caborca', 'Perdidos De Sinaloa', 'El Fantasma', 'Los Cuates de Sinaloa', 'T3R Elemento', 'Phora', 'Billy Stewart', 'James & Bobby Purify', 'Brenton Wood', 'LEGADO 7', 'Phora', 'El Fantasma', 'Mozzy, SOB X RBE', 'El Fantasma', 'Grupo Maximo Grado', 'Too $hort', 'Lenin Ramírez', 'Kanales', 'Too $hort', 'Grupo H-100', 'Lighter Shade Of Brown', 'Traviezoz de la Zierra', 'Kamaiyah, YG', 'E-40, YG, Problem, Iamsu!', 'Jesús Ojeda y Sus Parientes', 'Los De Guamuchil', 'Lenin Ramírez, Gerardo Ortiz, Jesús Chairez', 'Mozzy, Jay Rock, Dcmbr', 'Adriel Favela, Los Del Arroyo', 'Los Morros Del Norte', 'Los Nuevos Rebeldes', 'Ramon Ayala Y Sus Bravos Del Norte', 'J Boog, Peetah Morgan', 'Grupo Escolta', 'Fuerza de Tijuana', 'Lenin Ramírez', 'T3R Elemento', 'South Park Mexican', 'Los Alegres Del Barranco', 'Roberto Tapia', 'Los De Guamuchil, Grupo Los Muchachos', 'Phora', 'DJ Quik', 'Nef The Pharaoh', 'South Park Mexican', 'Ritchie Valens', 'Kanales']",Las Vegas,Nevada
[],Lawrenceville,Georgia
"['Bryan J, Travis Porter', 'Jake Owen', 'Shania Twain, Billy Currington', 'Jake Owen', 'Jon Pardi', 'Mitchell Tenpenny', 'Nitty Gritty Dirt Band', 'Sammy Adams', 'Jon Pardi', 'David Lee Murphy, Kenny Chesney', 'Chris Janson', 'Aaron Watson', 'Luke Combs', 'Jon Pardi', 'Tech N9ne, 2 Chainz, B.o.B', 'Morgan Wallen', 'Thomas Rhett', 'Scotty McCreery', 'Morgan Wallen, Florida Georgia Line', 'Dylan Schneider', 'John Michael Montgomery', 'Tech N9ne', 'David Lee Murphy', 'Filmore', 'Cole Swindell', 'High Valley', 'Blake Shelton', 'Brandon Lay', 'Chase Rice', 'Wes Walker, Dyl', 'Kane Brown', 'Waterloo Revival', 'The Swon Brothers', 'Brandon Ray', 'Kelsea Ballerini', 'Brooks & Dunn', 'Dylan Schneider', 'Logan Mize', 'Walker McGuire', 'Granger Smith', 'Aaron Watson', 'Dylan Scott', 'Jordan Davis', 'Noah Schnacky', 'Dierks Bentley', 'Logic', 'Thomas Rhett', 'Tyler Braden', 'Austin Burke', 'Dustin Lynch', 'Thomas Rhett', 'Morgan Wallen, Florida Georgia Line', 'Walker Hayes', 'LANCO', 'Eric Church', 'Eric Church', 'Seth Ennis', 'Shotgun Rider', 'Chris LeDoux', 'Chris Young', 'Jason Aldean', 'Eric Church', 'Casey Donahew', 'Brooks & Dunn', 'Cody Johnson', 'Jordan Davis', 'Logic, 2 Chainz', 'Shania Twain', 'Walker McGuire', 'Phil Vassar', 'Luke Pell', 'Waka Flocka Flame', 'Sir Rosevelt', 'Montgomery Gentry', 'Lee Brice', 'Brett Eldredge', 'Toby Keith', 'Keith Anderson', 'Cody Johnson', 'Trace Adkins', 'Chris Lane, Tori Kelly', 'Toby Keith', 'Brooks & Dunn', 'Logic, Big Sean', 'Brandon Lay', 'Lee Brice', 'Jake Owen', 'Dylan Schneider', 'Tech N9ne, Mackenzie Nicole', 'Jordan Davis', 'Old Dominion', 'LANCO', 'Luke Combs', 'Josh Turner', 'Devin Dawson', 'Baby Bash, T-Pain', 'Logan Mize', 'Kane Brown', 'Morgan Evans', 'Dan + Shay']",Lincoln,Nebraska
"['Greensky Bluegrass', 'Pretty Lights', 'GRiZ, Cherub', 'Greensky Bluegrass', 'Nathaniel Rateliff & The Night Sweats', 'GRiZ, Big Gigantic', 'The Wood Brothers', 'The Wrecks', 'The Wood Brothers', 'Dirty Heads', 'Judah & the Lion', 'Nathaniel Rateliff & The Night Sweats', 'Big Gigantic, Logic, ROZES', 'lovelytheband', 'John Denver, Mike Taylor', 'Zeds Dead, Memorecks', 'The Oh Hellos', 'Jake Owen', 'BANNERS', 'Leslie Odom Jr., Lin-Manuel Miranda, Original Broadway Cast of Hamilton', 'Lin-Manuel Miranda, Leslie Odom Jr., Original Broadway Cast of Hamilton', 'Lin-Manuel Miranda, Anthony Ramos, Okieriete Onaodowan, Daveed Diggs, Original Broadway Cast of Hamilton', 'Quinn XCII', 'Thayne Jasperson, Lin-Manuel Miranda, Original Broadway Cast of Hamilton', 'Shakey Graves', 'Lin-Manuel Miranda, Leslie Odom Jr., Anthony Ramos, Daveed Diggs, Okieriete Onaodowan', 'Jonathan Groff, Original Broadway Cast of Hamilton', 'Trampled by Turtles', 'The Band', 'Louis The Child, Joey Purp', 'Bad Suns', 'DREAMERS', 'Blue October', 'Dirty Heads', 'Shakey Graves', 'Jonathan Groff', 'Daveed Diggs, Leslie Odom Jr., Okieriete Onaodowan, Original Broadway Cast of Hamilton', 'Original Broadway Cast of Hamilton', 'Nathaniel Rateliff & The Night Sweats']",Littleton,Colorado
"['03 Greedo', '03 Greedo, PnB Rock', 'Shoreline Mafia', 'Shoreline Mafia', 'RJMrLA', 'Shoreline Mafia', 'RJMrLA, Iamsu!', '03 Greedo', 'Suga Free', 'Mike Sherm', 'Brenton Wood', 'Drakeo the Ruler', 'Vinny West', 'Brenton Wood', 'Arsenal Efectivo', 'YG, RJ, Nipsey Hussle', 'Suga Free', 'Mustard, RJMrLA, Greedo', 'Brenton Wood', 'Kamaiyah, YG', 'Drakeo the Ruler', 'Drakeo the Ruler', 'YG, RJMrLA', 'YG', 'Arsenal Efectivo', 'Los Hijos De Garcia', 'RJMrLA', 'Arsenal Efectivo', 'Dom Kennedy', 'King Lil G', 'Frostydasnowmann', 'King Lil G', 'King Lil G', 'Frostydasnowmann', 'Malo', 'DJ Quik', 'Smokey Robinson', 'Billy Stewart', 'YBN Nahmir', 'SOB X RBE', 'Los Hijos De Garcia', 'Rosie & The Originals', 'Los De Guamuchil', 'El de La Guitarra', 'The Temprees', 'Kurupt', 'Grupo Codiciado', 'El de La Guitarra', 'El de La Guitarra', 'LEGADO 7', 'SOB X RBE', 'The Elgins', 'Too $hort', 'Barbara Mason', 'Billy Stewart', 'Frostydasnowmann', 'NB Ridaz', 'Lil Rob', 'SOB X RBE', 'Arley Perez', 'Mary Wells', 'James & Bobby Purify', 'DJ Quik', 'The Persuaders', 'LEGADO 7', 'Los Alegres Del Barranco', 'Kt Foreign, Nef The Pharaoh, Yhung T.O.', 'Hijos De Leyva', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Maxima Alianza', 'Devour', 'Grupo Codiciado', 'Los Alegres Del Barranco', 'Nipsey Hussle, Belly, Dom Kennedy', 'T3R Elemento', 'Dove Shack', 'LEGADO 7', 'Los Minis de Caborca', 'Omar Ruiz, Gerardo Ortiz', 'Dom Kennedy', 'The Delfonics', 'Omar Ruiz', 'Grupo Escolta', 'Kanales', 'Los Nuevos Rebeldes', 'Rosie & The Originals', 'E-40, YG, Problem, Iamsu!', 'Los Nuevos Ilegales', 'Grupo Maximo Grado', 'Los Hijos De Garcia', 'Grupo Codiciado', 'Lighter Shade Of Brown', 'Omar Ruiz', 'Nef The Pharaoh', 'Too $hort', 'Pete Wingfield', 'Mack 10', 'Nipsey Hussle', 'Nipsey Hussle, YG', 'Lil Pete']",Long Beach,California
"['Suga Free', 'RJMrLA', 'Shoreline Mafia', 'Shoreline Mafia', 'RJMrLA, Iamsu!', 'Brenton Wood', 'Shoreline Mafia', 'Brenton Wood', 'YG', 'YG, RJ, Nipsey Hussle', 'Brenton Wood', 'Suga Free', 'YG, RJMrLA', 'DJ Quik', 'Kamaiyah, YG', 'Vinny West', 'Arsenal Efectivo', 'Dom Kennedy', 'Mike Sherm', 'Billy Stewart', 'Arsenal Efectivo', 'Too $hort', 'Malo', 'Kurupt', 'Rosie & The Originals', 'Smokey Robinson', 'Lil Rob', 'DJ Quik', 'Arsenal Efectivo', 'Frostydasnowmann', 'Frostydasnowmann', 'The Elgins', 'Barbara Mason', 'Los De Guamuchil', 'Too $hort', 'Los Hijos De Garcia', 'NB Ridaz', 'Mack 10', 'Dom Kennedy', 'James & Bobby Purify', 'Grupo Codiciado', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'SOB X RBE', 'Los Nuevos Rebeldes', 'E-40, YG, Problem, Iamsu!', 'Priceless Da Roc', 'Too $hort', 'LEGADO 7', 'Arley Perez', 'Lighter Shade Of Brown', 'Mack 10', 'Drakeo the Ruler', 'Los Hijos De Garcia', 'Nef The Pharaoh', 'The Persuaders', 'Grupo H-100', 'LEGADO 7', 'Los Alegres Del Barranco', 'NB Ridaz, Gemini', 'Grupo Escolta', 'LEGADO 7', 'Omar Ruiz', 'Grupo Codiciado', 'Dmac', 'Kanales', 'Omar Ruiz, Gerardo Ortiz', 'El de La Guitarra', 'Dom Kennedy, Nipsey Hussle', 'Iration', 'The Delfonics', 'SOB X RBE', 'Mack 10', 'Zapp', 'El de La Guitarra', 'Grupo Maximo Grado', 'Maxima Alianza', 'Ramon Ayala Y Sus Bravos Del Norte', 'Los Nuevos Rebeldes', 'Nipsey Hussle, YG', 'Mustard, Quavo, YG', 'Omar Ruiz', 'SOB X RBE', 'El de La Guitarra', 'Sublime', 'Los Nuevos Ilegales', 'DJ Quik', 'T3R Elemento', 'Zapp', 'Los Nuevos Rebeldes', 'Los Minis de Caborca', 'E-40', 'Grupo Codiciado', 'Los Morros Del Norte', 'Problem', 'Los Cuates de Sinaloa', 'Los De Guamuchil, Grupo Los Muchachos', 'Dove Shack', 'Lloyd, Lil Wayne', 'El Fantasma', 'Lenin Ramírez']",Los Angeles,California
"['BBLASIAN', 'Sundy Best', 'Jack Harlow', 'Jack Harlow', 'Jack Harlow', 'Sundy Best', 'Tyler Childers', 'Tyler Childers', 'Tyler Childers', 'Upchurch', 'Jamey Johnson', 'Upchurch, Luke Combs', 'Jamey Johnson', 'Upchurch', 'David Allan Coe', 'Bryson Tiller', 'Hank Williams, Jr.', 'Alabama', 'Hank Williams, Jr.', 'Luke Combs', 'Cody Jinks', 'Montana of 300', 'Sturgill Simpson', 'Hank Williams, Jr.', 'Scotty McCreery', 'Luke Combs', 'Waka Flocka Flame', 'Jake Owen', 'The Cadillac Three', 'Aaron Lewis', 'Chris Stapleton', 'Luke Combs', 'Chris Stapleton', 'Keith Whitley', 'Jamey Johnson', 'Taylor Ray Holbrook, Ryan Upchurch', 'David Allan Coe', 'Sturgill Simpson', 'Jason Aldean', 'Brantley Gilbert', 'Eric Church', 'Eric Church', 'Jake Owen', 'Eric Church', 'Craig Morgan', 'Brantley Gilbert', 'Montgomery Gentry', 'Chris Stapleton', 'The Charlie Daniels Band', 'Morgan Wallen, Florida Georgia Line', 'Travis Tritt', 'The Band Of Heathens', 'Sturgill Simpson', 'Brantley Gilbert', 'Jason Aldean', 'Lee Brice', 'Scotty McCreery', 'Craig Morgan', 'David Lee Murphy', 'Tyler Farr', 'Keith Whitley', 'Alabama', 'George Jones', 'Jon Pardi', 'Craig Morgan', 'Randy Travis', 'Kane Brown', 'LANCO', 'Moon Taxi', 'Tyler Farr, Jason Aldean', 'Lee Brice', 'Mitchell Tenpenny', 'Kid Rock', 'Thomas Rhett', 'Dustin Lynch', 'Justin Moore', 'Morgan Wallen', 'Billy Currington', 'Josh Turner', 'Justin Moore', 'Miranda Lambert', 'Sammy Kershaw', 'Reba McEntire', 'Travis Tritt', 'Jon Pardi', 'Craig Campbell', 'Colt Ford', 'Blake Shelton', 'David Lee Murphy, Kenny Chesney', 'Keith Whitley', 'Toby Keith', 'Dierks Bentley', 'Mark Chesnutt, George Jones, Vince Gill, Patty Loveless, Garth Brooks, Clint Black, Alan Jackson, Travis Tritt, Joe Diffie, Pam Tillis, T. Graham Brown', 'Bryson Tiller', 'Kenny Chesney', 'Bryan J, Travis Porter', 'Kane Brown', 'Jon Pardi', 'Thomas Rhett', 'Tracy Byrd']",Louisville,Kentucky
"['Flatland Cavalry', 'Parker McCollum', 'Flatland Cavalry', 'Flatland Cavalry', 'Parker McCollum', 'Parker McCollum', 'Josh Abbott Band', 'Koe Wetzel, Parker McCollum', 'Koe Wetzel', 'Mike Ryan', 'Josh Abbott Band, Pat Green', 'Shane Smith & the Saints', 'Koe Wetzel', 'William Clark Green', 'Josh Abbott Band', 'William Clark Green', 'William Clark Green', 'Wade Bowen', 'Mike Ryan', 'Randy Rogers Band', 'Randy Rogers Band', 'Shotgun Rider', 'Mike Ryan', 'Randy Rogers Band', 'Wade Bowen', 'Bart Crow', 'Randy Rogers, Wade Bowen', 'Wade Bowen', 'Seven Miles South', 'Aaron Watson', 'Stoney LaRue', 'Turnpike Troubadours', 'Curtis Grimes', 'Turnpike Troubadours', 'Stoney LaRue', 'Cross Canadian Ragweed', 'Cody Johnson', 'Casey Donahew', 'Cody Johnson', 'Cody Johnson', 'Casey Donahew', 'Jason Boland & The Stragglers', 'Whiskey Myers', 'Aaron Watson', 'Casey Donahew', 'Turnpike Troubadours', 'Jon Wolfe', 'Cross Canadian Ragweed', 'Pat Green', 'Whiskey Myers', 'Reckless Kelly', 'Aaron Watson', 'Charlie Robison', 'Whiskey Myers', 'Brooks & Dunn', 'Charlie Robison', 'Tyler Childers', 'Shotgun Rider', 'George Strait', 'Zach Williams', 'George Strait', 'Cory Asbury', 'Cody Jinks', 'Hillsong United', 'MercyMe', 'Midland', 'TobyMac', 'NEEDTOBREATHE', 'Melissa Helser, Jonathan David Helser, Bethel Music', 'MercyMe', 'Tenth Avenue North', 'Elevation Worship', 'Big Daddy Weave', 'George Strait', 'one sonic society', 'Eli Young Band', 'David Crowder Band', 'Aaron Shust', 'Phil Wickham', 'Billy Currington', 'Social Club Misfits, Tauren Wells', 'NEEDTOBREATHE', 'Mosaic MSC', 'North Point InsideOut, Seth Condrey', 'Brooks & Dunn', 'Zach Williams']",Lubbock,Texas
"['Vertical Worship', 'Passion, Melodie Malone', 'Passion, Kristian Stanfill', 'Vertical Worship, Sean Curran', 'Will Reagan, United Pursuit', 'Hillsong Worship', 'Mosaic MSC', 'Francesca Battistelli, Bethel Music', 'Cory Asbury', 'North Point InsideOut, Seth Condrey', 'Vertical Worship', 'Steffany Gretzinger', 'Steffany Gretzinger', 'United Pursuit', 'Kings Kaleidoscope', 'Shane & Shane', 'Cory Asbury', 'Cory Asbury', 'Hillsong United', 'John Mark McMillan, Sarah McMillan', 'Tenth Avenue North', 'Elevation Worship', 'Phil Wickham', 'Phil Wickham', 'Steffany Gretzinger, Amanda Cook, Bethel Music', 'Phil Wickham, Madison Cunningham', 'Passion, Melodie Malone', 'Bethel Music, Amanda Cook', 'Kristene Dimarco, Bethel Music', 'Kalley Heiligenthal, Bethel Music', 'Hillsong Worship', 'Kristene Dimarco', 'Elevation Worship', 'United Pursuit', 'Bethel Music, Brian Johnson', 'Melissa Helser, Jonathan David Helser, Bethel Music', 'NEEDTOBREATHE', 'Elevation Worship', 'Shane & Shane', 'Housefires', 'United Pursuit, Will Reagan', 'Amanda Cook, Bethel Music', 'Jenn Johnson, Bethel Music', 'NEEDTOBREATHE', 'Kalley Heiligenthal, Bethel Music', 'Will Reagan, United Pursuit', 'Hillsong Worship', 'Shane & Shane', 'All Sons & Daughters', 'Colony House', 'Mosaic MSC', 'The Belonging Co, Lauren Daigle', 'Matt Maher', 'Tauren Wells', 'David Crowder Band', 'Rend Collective', 'Hillsong United']",Lynchburg,Virginia
"['Sammy Adams', 'Scotty McCreery', 'IshDARR', 'Jake Owen', 'Jake Owen', 'Mitchell Tenpenny', 'Morgan Wallen, Florida Georgia Line', 'Chris Janson', 'Luke Combs', 'Scotty McCreery', 'Morgan Wallen', 'Quinn XCII, Kailee Morgue', 'David Lee Murphy, Kenny Chesney', 'Wes Walker, Dyl', 'Lee Brice', 'Kane Brown', 'Filmore', 'Cole Swindell', 'Jordan Davis', 'Morgan Wallen', 'Jordan Davis', 'High Valley', 'Craig Morgan', 'Kasbo, Frida Sundemo', 'Waterloo Revival', 'Chris Young', 'Nitty Gritty Dirt Band', 'Blake Shelton', 'Jordan Davis', 'Chase Rice', 'LANCO', 'Dylan Scott', 'Baby Bash, T-Pain', 'Thomas Rhett', 'Quinn XCII', 'Jackie Lee', 'Logic', 'Logic, Big Sean', 'Louis The Child, Joey Purp', 'Luke Combs', 'Logic, 2 Chainz', 'Granger Smith', 'Judah & the Lion', 'T-Pain, Lil Yachty', 'Dustin Lynch', 'Colt Ford', 'Thomas Rhett', 'Jason Aldean', 'Dylan Schneider', 'Jon Pardi', 'Seth Ennis', 'Chris Lane, Tori Kelly', 'Lee Brice', 'Walker McGuire', 'Luke Combs', 'Jake Owen', 'Dierks Bentley', 'Brothers Osborne', 'Kane Brown', 'Dan + Shay', 'Asher Roth', 'The Swon Brothers', 'Lee Brice', 'Michael Ray', 'Quinn XCII', 'Walker Hayes', 'Jon Pardi', 'The Head and the Heart', 'Thomas Rhett', 'Houndmouth', 'Austin Burke', 'The Head and the Heart', 'Dylan Schneider', 'Brandon Lay', 'Kelsea Ballerini', 'Dylan Schneider', 'Old Dominion', 'Bryan J, Travis Porter', 'Lucius', 'Vince Staples', 'Kane Brown, Lauren Alaina', 'Big & Rich', 'Sir Rosevelt', 'Chris Young', 'LANCO', 'Jon Pardi', 'Kenny Chesney', 'Billy Currington', 'Stitches', 'Mat Kearney, RAC', 'Brantley Gilbert', 'T-Pain, Chris Brown', 'Chris Janson', 'My Darkest Days, Zakk Wylde', 'Brett Young', 'Shania Twain, Billy Currington', 'Devin Dawson', 'Carrie Underwood, Ludacris', 'Lindsay Ell', 'Theory of a Deadman']",Madison,Wisconsin
"['Los Minis de Caborca', 'El de La Guitarra', 'El de La Guitarra', 'Los De Guamuchil', 'Los Hijos De Garcia', 'Arsenal Efectivo', 'Maxima Alianza', 'Fuerza de Tijuana', 'Kanales', 'El de La Guitarra', 'Arsenal Efectivo', 'Arsenal Efectivo', 'Grupo Codiciado', 'LEGADO 7', 'Kanales', 'Los Hijos De Garcia', 'Los Canelos De Durango', 'Los Sembradores', 'Grupo Codiciado', 'Los Nuevos Ilegales', 'Los Nuevos Rebeldes', 'Los Cuates de Sinaloa', 'LEGADO 7', 'LEGADO 7', 'Los Nuevos Rebeldes', 'Omar Ruiz, Gerardo Ortiz', 'El Fantasma', 'Los Alegres Del Barranco', 'El Fantasma', 'El Fantasma', 'Omar Ruiz', 'Kanales', 'Grupo Codiciado', 'Hijos De Leyva', 'Grupo Escolta', 'Omar Ruiz', 'Voz De Mando, El Fantasma', 'Tito Torbellino', 'Lenin Ramírez', 'Los Nuevos Rebeldes', 'Grupo H-100', 'Perdidos De Sinaloa', 'El Tigrillo Palma', 'Lenin Ramírez, Gerardo Ortiz, Jesús Chairez', 'Grupo Maximo Grado', 'Los Morros Del Norte', 'Roberto Tapia', 'Traviezoz de la Zierra', 'Adriel Favela', 'T3R Elemento', 'Lenin Ramírez', 'Lil Rob', 'Los Cuates de Sinaloa', 'Perdidos De Sinaloa', 'Jovanny Cadena Y Su Estilo Privado', 'Adriel Favela, Los Del Arroyo', 'Adriel Favela', 'Enigma Norteño', 'Jesús Ojeda y Sus Parientes', 'Traviezoz de la Zierra', 'El Tigrillo Palma', 'Hijos De Barron', 'El Tigrillo Palma', 'T3R Elemento', 'Los Dareyes De La Sierra', 'DJ NRD, Queen', 'Los Alegres de la Sierra', 'Chayín Rubio', 'King Lil G, David Ortiz', 'Los Dareyes De La Sierra', 'Los Rieleros Del Norte', 'Banda La Costeña', 'Regulo Caro', 'Los Alegres de la Sierra', 'Ariel Camacho y Los Plebes Del Rancho', 'T3R Elemento, Salazar Y Su Nueva Eskuela', 'Los Buitres De Culiacan Sinaloa', 'El Coyote Y Su Banda Tierra Santa', 'Noel Torres, Gerardo Ortiz', 'Perdidos De Sinaloa', 'Kevin Ortiz, Ulices Chaidez', 'Los Alegres de la Sierra', 'Enigma Norteño', 'Los Tucanes De Tijuana', 'Revolver Cannabis', 'Virlan Garcia', 'Los Tucanes De Tijuana', 'Ariel Camacho y Los Plebes Del Rancho', 'Jovanny Cadena Y Su Estilo Privado', 'Ulices Chaidez Y Sus Plebes', 'Grupo Marca Registrada, Ariel Camacho', 'Los De La Noria', 'Shoreline Mafia', 'Los De La Noria', 'Regulo Caro', 'Los Rieleros Del Norte', 'Ulices Chaidez Y Sus Plebes', 'Ulices Chaidez Y Sus Plebes', 'Conjunto Primavera', 'Shoreline Mafia']",Maywood,California
"['Fast Cash Boyz', 'Fast Cash Boyz', 'Fast Cash Boyz', 'Dee Mula', 'Co Cash', 'Playa Fly', 'Key Glock', 'Key Glock', 'Key Glock', 'BlocBoy JB', 'Moneybagg Yo', 'Moneybagg Yo', 'Finese2tymes', 'BlocBoy JB', 'BlocBoy JB', 'Moneybagg Yo', 'Blac Youngsta', 'Blac Youngsta', 'Project Pat, Namond Lumpkin', 'Blac Youngsta', 'Derez Deshon', 'Lil Baby, Moneybagg Yo', 'Derez Deshon', 'Young Dolph, Gucci Mane, 2 Chainz, Ty Dolla $ign', 'Derez Deshon', 'Project Pat, Crunchy Black', 'Tank', 'Young Dolph, T.I.', 'YoungBoy Never Broke Again', 'Money Man', 'Young Dolph', 'Lil Baby', 'Yung Bleu', 'YoungBoy Never Broke Again', 'Money Man', 'YoungBoy Never Broke Again', 'YFN Lucci', 'Young Scooter', 'YFN Lucci', 'YFN Lucci', 'Lil Baby', 'Money Man', 'Yo Gotti', 'Project Pat, La Chat, Three 6 Mafia', 'Plies, YoungBoy Never Broke Again', 'Boosie Badazz', 'Plies', 'Yo Gotti, YFN Lucci', 'Bobby Womack', 'Chrisette Michele', 'Kelly Price', 'Boosie Badazz', 'K. Michelle', 'Three 6 Mafia', 'Ralo, YoungBoy Never Broke Again', 'K. Michelle', 'Kem', 'Maze', 'Dru Hill', 'K. Michelle', 'Rich Homie Quan', 'Mint Condition', 'Jazmine Sullivan', 'Boosie Badazz', 'L.T.D., Jeffrey Osborne', 'Mint Condition', 'Rich Homie Quan', 'Tony! Toni! Toné!', 'Yung Bleu', 'Rich Homie Quan', 'Silk', 'Raheem DeVaughn, R. Kelly', 'Yo Gotti', 'The Band Of Heathens', 'Fantasia, Missy Elliott', 'Anthony Hamilton', 'Silk', 'Levert', 'Xscape', 'Lil Durk, Moneybagg Yo', 'Webbie, Mouse On Tha Track', 'Da Real Gee Money', 'Jeezy, Bankroll Fresh', 'Mint Condition', 'Tamia', 'Plies, Kodak Black', 'KeKe Wyatt, Avant', 'Jodeci', 'Troop', 'Tony! Toni! Toné!', 'Three 6 Mafia, UGK, Project Pat', 'Jazmine Sullivan', 'Ledisi', 'Tank', 'New Edition', 'LSG', 'Jagged Edge', 'DJ Envy, Derez Deshon, 2 Chainz, Yo Gotti', 'Tammy Rivera', 'Jon B.']",Memphis,Tennessee
"['Clean Bandit, Zara Larsson, Joseph Duveen, LODATO', 'Ray J', 'Ray J, Boosie Badazz', 'Nick Tangorra', 'Alec Joseph', 'Alec Joseph', 'Brooks & Dunn', 'Alec Joseph', 'TORN', 'Pouya', 'The Wrecks', 'Alpharock, Rhea Raj', 'Lil Rob', 'Dirty Heads, Rome of Sublime with Rome', 'The Expendables', 'Iration', 'Pouya', 'Faruk Sabanci, Axel', 'Tech N9ne, Mackenzie Nicole', 'Pouya', 'Mc Magic', 'Iration', 'Brooks & Dunn', '$uicideBoy$, Pouya', 'Katastro', 'Logic', 'Tech N9ne, Snow Tha Product, Navé Monjo', 'Pepper', 'Dirty Heads', 'Tech N9ne, Swisher Sleep', 'Sublime', 'XXXTENTACION', 'Brenton Wood', 'Rebelution', 'Logic', 'NB Ridaz', 'Brooks & Dunn', 'Logic, 2 Chainz', 'George Strait', 'YG', 'Rebelution', 'Dirty Heads', 'Iration', '$uicideBoy$, Pouya', 'Felguk, Boogshe', 'George Strait', 'Rebelution', 'Sublime', 'Slightly Stoopid', 'Billy Currington', 'Russ', '311', 'YBN Nahmir', 'Trippie Redd', 'George Strait', 'South Park Mexican', 'Too $hort', 'Jon Pardi', 'Futuristic, Dizzy Wright, Layzie Bone', 'Baby Bash, Frankie J', 'Fox Stevenson', 'Keith Urban', 'Jon Pardi', 'Lee Brice', 'South Park Mexican', 'Jake Owen', 'Pepper', '$uicideBoy$, Pouya', 'Slightly Stoopid', 'Blake Shelton', 'Dierks Bentley', 'Trippie Redd', 'Arsenal Efectivo', 'Josh Turner', 'Midland', 'Old Dominion', 'Jason Aldean', 'South Park Mexican', 'Phora', 'Los De Guamuchil', 'Tim McGraw', 'Jason Aldean', 'Arsenal Efectivo', 'El de La Guitarra', 'Smokepurpp, Murda Beatz', ""Stick Figure, TJ O'Neill"", 'Dierks Bentley', 'Phora', 'Sublime', 'Billy Currington', 'Cole Swindell, Dierks Bentley', 'Russ', 'Josh Turner', 'Lee Brice', 'Russ', 'Bone Thugs-N-Harmony', 'Dustin Lynch', 'Lee Brice', 'Jason Aldean', 'Baby Bash, T-Pain']",Mesa,Arizona
"['Koe Wetzel', 'Koe Wetzel', 'Koe Wetzel', 'Parker McCollum', 'Parker McCollum', 'Cody Johnson', 'Josh Abbott Band', 'Parker McCollum', 'Bart Crow', 'Randy Rogers Band', 'Cody Johnson', 'William Clark Green', 'Cody Johnson', 'Whiskey Myers', 'Randy Rogers Band', 'Stoney LaRue', 'Brooks & Dunn', 'Whiskey Myers', 'Turnpike Troubadours', 'Randy Rogers Band', 'Turnpike Troubadours', 'Mike Ryan', 'Josh Abbott Band, Kacey Musgraves', 'YoungBoy Never Broke Again', 'Casey Donahew', 'YoungBoy Never Broke Again', 'YoungBoy Never Broke Again', 'Boosie Badazz', 'Cody Jinks', 'Young Dolph, T.I.', 'Jon Wolfe', 'The Band Of Heathens', 'Moneybagg Yo, Yo Gotti', 'Moneybagg Yo, YoungBoy Never Broke Again, Quavo', 'Key Glock', 'Young Dolph', 'Whiskey Myers', 'Moneybagg Yo', 'Tyler Childers', 'La Zenda Norteña', 'South Park Mexican', 'YBN Nahmir', 'Cody Jinks', 'Lil Baby', 'Lil Yachty, Offset, Lil Baby', 'Lil Baby, Moneybagg Yo', 'Young Dolph', 'Lil Yachty, 2 Chainz, K$upreme', 'Lil Yachty, YoungBoy Never Broke Again', 'George Strait', 'Logic, 2 Chainz']",Mesquite,Texas
[],Miami,Florida
[],Midland,Texas
[],Milwaukee,Wisconsin
[],Minneapolis,Minnesota
[],Moreno Valley,California
[],Nashville,Tennessee
[],New Orleans,Louisiana
[],New York,New York
[],Newark,New Jersey
[],Norcross,Georgia
[],Norfolk,Virginia
[],North Bergen,New Jersey
[],Oakland,California
[],Odessa,Texas
[],Oklahoma City,Oklahoma
