Artists,City,State
"['Mike Sherm', 'ODESZA, Regina Spektor', 'Mozzy, Yhung T.O., Too $hort, Dcmbr', 'Kiing Rod', 'SOB X RBE', 'Yhung T.O.', 'Krizz Kaliko, Tech N9ne', 'J Boog, Fiji', 'Common Kings', 'Sam Lachow, Ariana DeBoo, Dave B', 'Rittz, Mike Posner, B.o.B', 'Sammy Johnson', 'Tech N9ne, Swisher Sleep', 'E-40', 'Slimmy B', 'YG, Nipsey Hussle', 'Shoreline Mafia', 'Nef The Pharaoh, Slimmy B', 'Verse Simmonds, Kelly Rowland', 'Kolohe Kai', 'Snow Tha Product', 'Lil Mosey', 'Mac Dre', 'Lil Pete', 'Bo Napoleon', 'Tech N9ne Collabos', 'Berner', 'Iamsu!', 'Problem', 'Lizzo', 'Mustard, Ty Dolla $ign', 'Dom Kennedy', 'Futuristic, Dizzy Wright, Layzie Bone', 'Nipsey Hussle, Belly, Dom Kennedy', 'Marc E. Bassy, Kehlani', 'Eric Bellinger', 'Chris Webby, Skrizzly Adams', 'Kool John, P-Lo', 'Atmosphere', 'Gorilla Zoe', 'William Singe', 'TK Kravitz, Jacquees', 'Yelawolf', 'Too $hort', 'Jacquees', 'Ester Dean, Chris Brown', 'Big K.R.I.T., Lloyd', 'The-Dream, Fabolous', 'Rilo Kiley', 'Kamaiyah, YG', 'Hopsin', 'Jez Dior', 'Lil Wyte', 'ScHoolboy Q, E-40', 'Ryan Caraveo', 'Niykee Heaton', 'Lloyd', 'G-Eazy, E-40, Jay Ant', 'Craig Morgan', 'Hollywood Undead', 'Kehlani, Chance The Rapper', 'Phora', 'Trap Beckham', 'Hobo Johnson', 'Seven Lions, Jason Ross, Jonathan Mendelsohn', 'Russ, Paulina, Jafé', 'ELHAE', 'Iration', 'Skizzy Mars, Phoebe Ryan', 'Ludacris, Sleepy Brown', 'Rebelution', 'Twista, Kanye West, Jamie Foxx', 'Isaiah Rashad', 'Chastity Belt', 'Lil Rob', 'The Green', 'Smino', 'Jhene Aiko, Kurupt', 'Trey Songz', 'R.LUM.R', 'K CAMP, Fetty Wap', 'Childish Major, DRAM, 6LACK', 'Jeremy Passion', 'Trace Adkins', 'RaeLynn', 'Vince Staples', 'Big Wild', 'Adrian Marcel, Sage The Gemini', 'Doja Cat', 'King Lil G, David Ortiz', 'Aesop Rock', 'VÉRITÉ', 'Avant', 'Pretty Lights', 'Wale, Miguel', 'Alina Baraz', 'Bishop Briggs', 'gianni & kyle', 'The Shins', 'Cupid']",Tacoma,Washington
"['Ball Greezy, Trina', 'Kodak Black', 'Quality Control, City Girls', 'DJ Esco, Future', 'Rich Homie Quan', 'Gucci Mane, Waka Flocka Flame, YG Hootie', 'Future', 'Derez Deshon', 'Plies', 'YFN Lucci', 'Young Thug', 'Scotty McCreery', 'DJ Khaled, Drake', 'Yung Bleu', 'Louis The Child, Icona Pop', 'Parmalee', 'Migos', 'Green Assassin Dollar', 'Foster The People', 'Cowode', 'Hank Williams', 'Gunna, Lil Baby, Young Thug', 'COIN', 'Chloe x Halle', 'Hippo Campus', 'Cherub', 'NGHTMRE, SLANDER', 'Rick Ross, T-Pain, Kodak Black', 'SLANDER, Eric Leva', 'Trap Beckham', 'Slightly Stoopid', 'Aso', 'Philanthrope', 'Crime Mob, Lil Scrappy', 'Made in M', 'Housefires', 'Rebelution', 'Rainbow Kitten Surprise', 'Moon Taxi', 'Rich The Kid, Swae Lee, Offset', 'YoungBoy Never Broke Again, Future', 'Arbour', 'Cole Swindell', 'Lil Yachty, Offset, Lil Baby', 'Young Dolph', 'Jake Owen', 'Zeds Dead, Memorecks', 'Kacey Musgraves', 'French Montana, Kodak Black', 'Jazmine Sullivan', 'Hippie Sabotage', 'ayokay, Quinn XCII', 'Dirty Heads, Rome of Sublime with Rome', 'Just A Gent, NGHTMRE', 'SZA, Chance The Rapper', 'Lil Wayne', 'Mint Condition', 'Saba', 'Cory Asbury', 'Whethan, Oliver Tree', 'Quinn XCII', 'The Weeknd', 'Colony House', 'Ookay', 'Lil Baby', 'Bleachers', 'WATCH THE DUCK, T.I., DJ E-Feezy, MERCE', 'Astron', '2 Chainz, Drake', 'The Lulls', 'HoodRich Pablo Juan, Gucci Mane, 1017 Eskimo', 'Cardi B, Migos', 'Drake, Lil Wayne, Jeezy', 'Blac Youngsta, Lil Yachty', 'Isaiah Rashad, Hugh Augustine, Jay Rock', 'Thomas Rhett', 'Trill Sammy, Slim Jxmmi', 'Rain Man Sounds', 'Ty Dolla $ign, Gucci Mane, Quavo', 'Chance The Rapper, Future', 'Yo Gotti', 'North Point InsideOut, Seth Condrey', 'Young Scooter', 'T-Pain, Joey Galaxy', 'Passion, Kristian Stanfill', 'Coast Modern', 'Elevation Worship', 'Young the Giant', 'Bad Suns', 'Local Natives', 'Jimmy Buffett', 'Saint Motel', 'Kenny Chesney', 'Keith Kenniff, Goldmund', 'David Wingo', 'The Belonging Co, Lauren Daigle', 'New Edition', 'Meek Mill', 'Huncho Jack, Travis Scott, Quavo', 'Matt Maher']",Tallahassee,Florida
"['Ball Greezy, Tokyo Jetz', 'El Chulo', 'MANU, EL NEGRITO, EL COKITO, Tikko, DJ Unic', 'El Taiger, DJ Conds', 'Yomil y El Dany', 'Lenier, El Micha', 'El Chacal, Yakarta', 'EL NEGRITO, El Kokito, Manu Manu, DJ Unic, El Chacal', 'YNW Melly', 'Jackboy', 'Chocolate Mc', 'Divan, Yomil y El Dany', 'Jimmy Buffett', 'Lenier, El Micha, Jacob Forever', 'Kodak Black', 'Poesia Urbana, Gainza, Chocolate Mc', 'Plies', 'Trina', 'Jacob Forever, Chamuel', 'Juvenile', 'Zac Brown Band', 'Héctor Acosta ""El Torito""', 'Yung Bleu', 'Fortunate Youth', 'Kenny Chesney', 'YFN Lucci', 'COIN', 'Yung Joc', 'Trick Daddy', 'Zander', 'Yulien Oviedo, El Chacal', 'Rich Homie Quan, Young Thug', 'The Movement', 'Tomorrows Bad Seeds', 'Ballyhoo!', 'Rebelution', 'El Micha', 'Chocolate', 'The Expendables', 'Unified Highway', 'Pepper', 'Kevin Gates', 'Dirty Heads', 'Lud Foe', 'BONNIE X CLYDE', 'Yo Gotti, Kodak Black', 'Tierra Cali', 'Stick Figure, Slightly Stoopid', 'Rick Ross, T-Pain, Kodak Black', 'Tribal Seeds', 'Hearts & Colors', 'Jeezy', 'Passafire', 'Slightly Stoopid', 'Katastro', 'Los Toros Band', 'The Green', 'Nothing More', 'Iration', 'Quality Control, City Girls', 'Osiris Williams', 'Ying Yang Twins, Trick Daddy', 'Jake Owen', 'YoungBoy Never Broke Again', 'Los Inquietos Del Norte', 'Young Scooter, YFN Lucci, Meek Mill', 'Webbie, LeToya Luckett', 'Derez Deshon', 'SOJA', 'Nengo Flow, Sinfonico, Anuel Aa', 'Sublime With Rome', 'Young Money, Gucci Mane', 'Banda los Costeños', 'The Holdup', 'Boosie Badazz, Rich Homie Quan', 'State Radio', ""Los Player's"", 'La Nobleza De Aguililla', 'Demi Lovato', 'Moneybagg Yo, YFN Lucci', 'Lil Baby', 'Marc Anthony', 'DJ Khaled, Drake', 'DJ Drama, OutKast, Marsha Ambrosius', 'Birdman, Lil Wayne', 'Three Legged Fox', 'Future, Kelly Rowland', 'Mystikal', 'Cheat Codes, Demi Lovato', 'Pastor Troy', 'Youngbloodz', 'Project Youngin, YoungBoy Never Broke Again', 'Zoey Dollaz, Future', 'Andy Mineo', 'Sizzla', 'Collie Buddz', 'Money Man', 'Bo Napoleon', 'The Revivalists', 'Sou El Flotador, Anuel Aa, Tali, Lito Kirino, Brytiago, Darkiel, Gotay ""El Autentiko"", Yomo, Miky Woodz, Noriel']",Tampa,Florida
[],Taunton,Massachusetts
"['Sada Baby', 'FMB DZ', 'Cash Kidd', 'Tee Grizzley, BandGang', 'Jeezy, Tee Grizzley', 'Cardi B, Migos', 'Upchurch', 'YoungBoy Never Broke Again', 'G Herbo', 'Machine Gun Kelly', 'Pop Evil', 'Kevin Gates', 'Brantley Gilbert', 'Tony! Toni! Toné!', 'Rick Ross, Raphael Saadiq', 'YFN Lucci, Rick Ross, Bigga Rankin', 'Young Money, Gucci Mane', 'Theory of a Deadman', 'Rittz, Mike Posner, B.o.B', 'Taylor Ray Holbrook, Ryan Upchurch', 'Saving Abel', 'Moneybagg Yo', 'Montana of 300', 'Derez Deshon', 'Shinedown', 'My Darkest Days, Zakk Wylde', 'Yo Gotti, YFN Lucci', 'Yelawolf', 'Case', 'Ro James', 'Ella Mai', 'Lil Durk', 'I Prevail', 'H-Town', 'Big Tymers', 'Tank', 'Kane Brown', 'Blac Youngsta', 'Plies', 'Quality Control, Takeoff, Tee Grizzley', 'Tech N9ne, 2 Chainz, B.o.B', 'Young Scooter', 'Big Sean, Metro Boomin, Kash Doll', 'Saliva', 'Highly Suspect', 'DJ Drama, Chris Brown, Skeme, Lyquin', 'August Alsina', 'Five Finger Death Punch, Tech N9ne', 'Three Days Grace', 'Tyler Farr, Jason Aldean', 'From Ashes to New', 'Yung Bleu', 'Young Dolph', 'Godsmack', 'Seether', 'Rehab', 'Lil Wayne', 'Aaron Lewis', 'Mint Condition', 'Kid Rock', 'Lyfe Jennings', 'All That Remains', 'Breaking Benjamin', 'Lil Baby', 'Tech N9ne Collabos', 'G Herbo', 'Mike WiLL Made-It, Kendrick Lamar, Future, Lil Wayne', 'Lloyd', '10 Years', 'Jon B.', 'Jamey Johnson', 'Hawthorne Heights', 'K CAMP, Fetty Wap', 'In This Moment', 'B.o.B, Juicy J, T.I.', 'Waka Flocka Flame, Roscoe Dash, Wale', 'DJ NRD, Queen', 'Jacquees, DeJ Loaf', 'David Lee Murphy, Kenny Chesney', 'Luke Combs', 'Chris Cagle', 'Scotty McCreery', 'Crossfade', 'Drake, Lil Wayne, Jeezy', 'Birdman, Lil Wayne', 'A Day To Remember', 'Donell Jones', 'Lee Brice', 'Chevelle', 'Wale, Meek Mill, Rick Ross', 'Pretty Ricky', 'Dustin Lynch', 'Dylan Scott', '2 Chainz, Gucci Mane, Quavo', 'Mudvayne', 'Monica', 'Smile Empty Soul', 'Lil Jon & The East Side Boyz', 'Ludacris, Shawnna', 'Shy Glizzy']",Taylor,Michigan
"['Alec Joseph', 'Fox Stevenson', 'Faruk Sabanci, Axel', 'Nick Bukuvalas', 'Shaboozey', 'TORN', 'The Kid Plot', 'Mark Battles', 'Alpharock, Rhea Raj', 'Jamie Ray, YoungBoy Never Broke Again', 'Young Slash', 'Embody, Matt Wilson', 'Felguk, Boogshe', 'Mike La Funk, Lyla Bull', 'Quinn XCII', 'Jai Wolf, MNDR, Ramzoid', 'The Wrecks', 'JOYRYDE', 'Zomboy, Ghastly', 'Ghastly', 'Mocki, Jai Wolf', 'Injury Reserve', 'Just A Gent, NGHTMRE', 'ODESZA, The Chamanas', 'Boombox Cartel, Ian Everson', 'Seven Lions, Karra', 'NGHTMRE, SLANDER', 'Kasbo, Chelsea Cutler', 'Ookay', 'San Holo', 'Rezz', 'Louis The Child, Icona Pop', 'Pretty Lights', 'COIN', 'Alison Wonderland, M-Phazes, Lido', 'SLANDER, Eric Leva', 'Hippie Sabotage', 'The Expendables', 'Whethan, Oliver Tree', 'Porter Robinson', 'Young the Giant', 'Adventure Club, Sara Diamond', 'ayokay, Quinn XCII', 'Skrillex, Habstrakt', 'Zeds Dead, NGHTMRE, GG Magree', 'Rebelution', 'Marc E. Bassy, G-Eazy', 'Cowode', 'GTA, What So Not, Tunji Ige', 'Dillon Francis, NGHTMRE', 'What So Not, Branchez', 'Iration', 'Sublime With Rome', 'Priceless Da Roc', 'Prince Fox, Quinn XCII', 'Big Wild', 'Michael Tyler', 'Dirty Heads, Rome of Sublime with Rome', 'Big Gigantic, Kasbo, Angela McCluskey', 'Aer', 'Opia, Whethan', 'Illenium, Quinn XCII', 'DROELOE, San Holo, CUT_', 'DREAMERS', 'Vindata, Skrillex, NSTASIA', 'Kill The Noise, Feed Me', 'Slightly Stoopid', 'Bad Suns', 'Slushii, Madi', 'Jukebox The Ghost', 'Party Favor, Njomza, FKi 1st', 'MELVV', 'RL Grime', 'Rich Brian, AUGUST 08', 'Joyce Manor', 'BROCKHAMPTON', 'Vinyl Theatre', 'Coast Modern', 'Joywave', 'Bryce Vine', 'Madeon, Passion Pit', 'Grouplove', 'Sweater Beats, KAMAU', 'Green Assassin Dollar', '311', 'Chelsea Cutler, Quinn XCII', 'Smallpools', 'Shwayze', 'New Politics', 'Flux Pavilion, NGHTMRE, Jamie Lewis', 'Elephante, Brandyn Burnette', 'STRFKR', 'Saint Motel', 'GRiZ, Big Gigantic', 'Local Natives', 'Jerry Folk', 'RKCB', 'Jauz', 'Travis Scott, Kacy Hill', 'Hermitude, Big K.R.I.T., Mataya, TAPZ']",Tempe,Arizona
[],Toledo,Ohio
"['03 Greedo', 'Kolohe Kai', 'Shoreline Mafia', 'James & Bobby Purify', 'Kamaiyah, YG', 'Lil Pete', 'Mike Sherm', 'J Boog, Peetah Morgan', 'YG', 'SOB X RBE', 'Dom Kennedy', 'E-40, YG, Problem, Iamsu!', 'Jeremy Passion', 'Arsenal Efectivo', 'Priceless Da Roc', 'Smokey Robinson & The Miracles', 'James Brown', 'Too $hort', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Lil Rob', 'Steve Lacy', 'Iration', 'Rex Orange County', 'Kali Uchis', 'Jhene Aiko, Kurupt', 'Nipsey Hussle, YG', 'Phora', 'Rebelution', 'El de La Guitarra', 'Common Kings', 'Mustard, Quavo, YG', 'Kehlani', 'Grupo Codiciado', 'Bruno Major', 'Daniel Caesar', 'Sabrina Claudio', 'Mac Ayres', 'Keyshia Cole', 'LEGADO 7', 'Sublime', 'Slightly Stoopid', 'Cuco', 'Tyler, The Creator, Kali Uchis', 'SZA', 'Wale, Miguel', 'DEAN, Gaeko', '311', 'Miguel', 'H.E.R.', 'T3R Elemento', 'Porter Robinson', 'Ella Mai, Ty Dolla $ign', 'Trippie Redd', 'BROCKHAMPTON', 'Alina Baraz', 'Gael Garcia Bernal, Gabriella Flores, Libertad García Fonzi', 'Ty Dolla $ign, YG', 'Traviezoz de la Zierra', 'Keith Sweat, Athena Cage', 'Clairo', 'Big Sean, Metro Boomin, Kash Doll', 'Bryson Tiller', '2Pac']",Torrance,California
"['George Strait', 'Sleep Sound Library', 'Malo', 'Priceless Da Roc', 'Brooks & Dunn', 'White! Noise', 'Blake Shelton', 'James & Bobby Purify', 'Nastyboy Klick', 'Rosie & The Originals', 'jhfly', 'xJK.', 'Mc Magic', 'Billy Currington', 'Billy Stewart', '$uicideBoy$, Pouya', 'YG', 'digitalluc, Made in M', 'Toby Keith', 'Kid Cudi', 'Quinn XCII', 'Clint Black', 'Phora', 'Flughand', 'Louis The Child, Icona Pop', 'Ramon Ayala Y Sus Bravos Del Norte', 'Tommy James & The Shondells', 'Sumwun', 'Zomboy, Ghastly', 'Whethan, Ashe', 'NB Ridaz', 'N2DEEP', 'atlas, Flavors', 'Wun Two', 'Cowode', 'mt. fujitive', 'DREAMERS', 'Midland', 'Jeremih', 'Russ', 'Akihiko Narita, Hideki Okugawa, Kota Suzuki, Seiko Kobuchi', 'Tracy Lawrence', 'Easton Corbin', 'Big & Rich, Gretchen Wilson', 'Jonathan Davis', 'Cole Swindell', 'Miike Snow, Louis The Child', 'Ghastly', 'Luke Bryan', 'Lil Rob', 'Flatbush Zombies, Anthony Flammia', 'Elohim, Whethan', 'Dramadigs', 'Michael Tyler', 'Sergio Vega ""El Shaka""', 'The Delfonics', 'Keith Urban', 'Kasbo, Chelsea Cutler', 'Cavetown', 'eli filosov [ p h i l o ]', 'Mark Wills', 'Meg Myers', 'Akihiko Narita, Chamy Ishi, Kota Suzuki, Rei Kondoh, Shinichiro Satoh, Shusaku Uchiyama, Tetsuya Shibata', 'Rich Brian, AUGUST 08', 'William Michael Morgan', 'Dwight Yoakam', 'Dirty Heads', 'The Weeknd', 'Jerrod Niemann', 'Bad Suns', 'Roy Blair', 'Tim McGraw', 'Josh Turner', 'Chris Young, Vince Gill', 'Smallpools', 'Opia, Whethan', 'Brian Eno', 'David Wenngren, Library Tapes, Peter Broderick', 'Scott Hamilton', 'Alan Jackson, George Strait', 'The Penguins', 'Brian McBride', 'Trippie Redd', 'Ritchie Valens', 'Green Assassin Dollar', 'Michael Ray', 'Brad Paisley', 'Smokey Robinson', 'The-Dream', 'Cuco', 'Selena', 'BROCKHAMPTON', 'Dan + Shay', 'Alaskan Tapes', 'Harold Budd', 'Jhene Aiko, Namiko, Miyagi', 'Ludacris, Miguel', 'Tech N9ne', 'Lady Antebellum', 'Clay Walker']",Tucson,Arizona
"['Steffany Gretzinger', 'Thomas Rhett', 'Pat Barrett, Steffany Gretzinger, Amanda Cook', 'Will Reagan, United Pursuit', 'Rita Springer', 'Amanda Cook, Bethel Music', 'United Pursuit, Brock Human', 'Kristene Dimarco', 'Francesca Battistelli, Bethel Music', 'Stoney LaRue', 'Bryan & Katie Torwalt', 'Cory Asbury', 'Kim Walker-Smith', 'Kalley Heiligenthal, Bethel Music', 'Bethel Music, Brian Johnson', 'Housefires', 'Jesus Culture, Chris Quilala', 'Jason Upton', 'Cross Canadian Ragweed', 'Passion, Melodie Malone', 'Jeremy Riddle, Bethel Music', 'William Clark Green', 'OMB Peezy', 'William Matthews, Bethel Music', 'Jason Boland & The Stragglers', 'Mosaic MSC', 'Mozzy', 'Phil Wickham', 'Elevation Worship', 'Turnpike Troubadours', 'Don Williams', 'Chris Quilala', 'John Mark McMillan, Sarah McMillan', 'Hillsong United', 'Koe Wetzel', 'Citipointe Live', 'Vertical Worship', 'Hillsong Worship', 'NEEDTOBREATHE', 'Leeland', 'All Sons & Daughters', 'Jenn Johnson', 'Gungor', 'Chris McClarney', 'Shane & Shane', 'one sonic society', 'Audrey Assad', 'Hillsong Young & Free', 'South Park Mexican', 'Jeremy Camp', 'MercyMe', 'TobyMac, Hollyn', 'Kristene Di Marco, Bethel Music', 'The Belonging Co, Natalie Grant', 'Sidewalk Prophets', 'Charlie Robison', 'Natalie Grant', 'Lauren Daigle', 'Riley Clemmons', 'Michael W. Smith', 'Bart Crow', 'Blake', 'Kari Jobe', 'For All Seasons', 'Jordan Feliz', 'David Crowder Band', 'Lecrae', 'New Life Worship', 'Crowder, Tauren Wells', 'Matthew West', 'Cody Johnson', 'Social Club Misfits, Tauren Wells', 'Josh Abbott Band, Kacey Musgraves', 'Matt Redman, Tasha Cobbs Leonard', 'Whiskey Myers', 'Citizen Way', 'Randy Rogers Band', 'Big Daddy Weave', 'Stars Go Dim', 'Clint Black', 'Casey Donahew', 'Hank Williams, Jr.', 'Tenth Avenue North', 'Mandisa, TobyMac, Kirk Franklin', 'Kings Kaleidoscope', 'YoungBoy Never Broke Again', 'for KING & COUNTRY', 'Chris Tomlin', 'Hillsong Chapel', 'Ben Rector', 'Cody Carnes', 'Zach Williams', 'Matt Maher', 'Nature Sounds', 'North Point InsideOut, Seth Condrey', 'Hillary Scott & The Scott Family', 'Ryan Stevenson', 'Blue October', 'Aaron Shust', 'George Strait']",Tulsa,Oklahoma
"['Highlands Worship', 'Riley Green', 'WATCH THE DUCK, T.I., DJ E-Feezy, MERCE', 'Widespread Panic', 'Alabama', 'Passion, Melodie Malone', 'Moon Taxi', 'The Revivalists', 'The Band', 'Bryce Vine', 'Gucci Mane, Waka Flocka Flame, YG Hootie', 'DJ Esco, Future, Ty Dolla $ign', 'Louis The Child, Icona Pop', 'North Point InsideOut, Seth Condrey', 'Hillsong Worship', 'Mosaic MSC', 'Lynyrd Skynyrd', 'NEEDTOBREATHE', 'Hank Williams', 'Grateful Dead', 'Jordan Davis', 'Housefires', 'Rainbow Kitten Surprise', 'Key Glock', 'Elevation Worship', 'Dave Matthews Band', 'Hippie Sabotage', 'Moneybagg Yo, YoungBoy Never Broke Again', 'Jon Langston', 'Cherub', 'The Allman Brothers Band', 'Sammy Adams', 'T-Pain, Lil Yachty', 'Waka Flocka Flame', 'Future', 'Cory Asbury', 'Hillsong United', 'Thomas Rhett', 'Derez Deshon', 'Kenny Chesney', 'The Head and the Heart', 'one sonic society', 'The Belonging Co, Lauren Daigle', 'Lil Wayne', 'BlocBoy JB', 'Lil Baby', 'Francesca Battistelli', 'Russell Dickerson', 'Mitchell Tenpenny', 'Luke Combs', 'Aer', '2 Chainz, Migos', 'ayokay, Quinn XCII', 'Dylan Schneider', 'Melissa Helser, Jonathan David Helser, Bethel Music', 'MisterWives', 'Travis Porter, Tyga', 'Chris Tomlin', 'All Sons & Daughters', 'Quinn XCII', 'Young Dolph', 'Hank Williams, Jr.', 'Billy Currington', 'Whethan, Ashe', 'Steffany Gretzinger, Bethel Music', 'Jon Pardi', 'Cole Swindell', 'Seth Ennis', 'Kacey Musgraves', 'Lauren Daigle', 'David Crowder Band', 'David Allan Coe', 'Filmore', 'Lost Kings, Emily Warren', 'King Harvest', 'Smallpools', 'Two Friends, Cosmos & Creature', 'Big Daddy Weave', 'Chris Young', 'Jason Aldean', 'Brandon Lay', 'LANCO', 'Levi Hummon', 'Gunna, Lil Baby, Young Thug', 'Brett Eldredge', 'Eric Church', 'Wes Walker, Dyl', 'Morgan Wallen', 'The Band Of Heathens', 'John Mayer', 'Chase Rice', 'Jake Owen', 'Waterloo Revival', 'Brothers Osborne', 'Dierks Bentley', 'Austin Burke', 'Kelsea Ballerini', 'Ookay', 'YoungBoy Never Broke Again, Future', 'Steve Miller Band']",Tuscaloosa,Alabama
"['AllBlack, DaBoii', 'Yhung T.O.', 'Slimmy B', 'DaBoii, Yung Pinch', 'SOB X RBE', 'Nef The Pharaoh, Slimmy B', 'Kiing Rod', 'Mozzy, Yhung T.O., Too $hort, Dcmbr', 'The Jacka, Andre Nickatina', 'P-Lo, E-40', 'Mac Dre', 'E-40, B-Legit, P-Lo', 'Drakeo the Ruler, SOB X RBE', 'Iamsu!', 'Lil Pete', 'Mike Sherm', 'Kolohe Kai', 'J Boog, Peetah Morgan', 'Kamaiyah, YG', 'Too $hort', 'Keyshia Cole', 'Common Kings', 'Mustard, Ty Dolla $ign', 'Shoreline Mafia', 'Ella Mai', 'Mint Condition', 'Jeremy Passion', 'SWV', 'Kehlani', 'YG', 'Jacquees, DeJ Loaf']",Vallejo,California
"['Dame D.O.L.L.A, Lil Wayne', 'Егор Крид', 'Bedtime Lullabies', 'Rockabye Lullaby', 'Sleep Sound Library', 'SOB X RBE', 'Mike Sherm', 'for KING & COUNTRY', 'Steffany Gretzinger, Bobby Strand', 'Lin-Manuel Miranda, Leslie Odom Jr., Original Broadway Cast of Hamilton', 'Jonathan Groff, Original Broadway Cast of Hamilton', 'Anthony Ramos, Lin-Manuel Miranda, Jon Rua, Leslie Odom Jr., Original Broadway Cast of Hamilton', 'John Mark McMillan, Sarah McMillan', 'Thayne Jasperson, Lin-Manuel Miranda, Original Broadway Cast of Hamilton', 'Leslie Odom Jr., Lin-Manuel Miranda, Original Broadway Cast of Hamilton', 'Christopher Jackson, Lin-Manuel Miranda, Original Broadway Cast of Hamilton', 'The Devil Makes Three', 'Original Broadway Cast of Hamilton', 'Phillipa Soo, Lin-Manuel Miranda', 'Reo Cragun', 'Brian McBride', 'Akihiko Narita, Chamy Ishi, Kota Suzuki, Rei Kondoh, Shinichiro Satoh, Shusaku Uchiyama, Tetsuya Shibata', 'The Head and the Heart', 'Modest Mouse', 'Brian Eno', 'Tenth Avenue North', 'Renée Elise Goldsberry, Lin-Manuel Miranda, Phillipa Soo, Original Broadway Cast of Hamilton', 'Cory Asbury', 'Phil Wickham, Madison Cunningham', 'Harold Budd', 'Akihiko Narita, Hideki Okugawa, Kota Suzuki, Seiko Kobuchi', 'one sonic society', 'Echo Grid', 'Stars Of The Lid', 'Lowercase Noises', 'Gregory Alan Isakov', 'Futuristic, Dizzy Wright, Layzie Bone', 'Wilma Harrods', 'Novo Talos', 'The Avett Brothers', 'The Decemberists', 'Social Club Misfits, Tauren Wells', 'Daveed Diggs, Leslie Odom Jr., Okieriete Onaodowan, Original Broadway Cast of Hamilton', 'Aminé, Ty Dolla $ign', 'Jonatan Mollberg', 'Christopher Willits', 'Ageena', 'Langhorne Slim, The Law', 'Tech N9ne', 'United Pursuit', 'Good Weather For An Airstrike', 'Jeremy Riddle, Bethel Music', 'Levi Patel', 'Joywave', 'Curved Light', 'Jordan Feliz', 'John Foxx', 'Amy Yeager', 'High Blue Sky', 'Spoon', 'Astron', 'Shoreline Mafia', 'Strange Imagining', 'Westernmind', 'Cerulean Skies', 'Solvekin', 'TobyMac', 'Robin Guthrie, Harold Budd', 'Fruit Bats', 'Phora', 'EIXE', 'Yoga Music', 'Sleepaholics', 'Russ', 'Tim McGraw', 'mansionz', 'Phamie Gow', 'Enchanted Feel', 'Warmth', 'Dr. Dog', 'Joseph', 'Sam Hulick', 'C418', 'Adelisé', 'La-Mu', 'Il Gaucho', 'Shiroishi', 'Ambient Forest', 'Aphex Twin', 'Sleepnut', 'Clark Ingram', 'August Wilhelmsson', 'Rodney Atkins', 'Per Magnusson', 'Deep Inside', 'Dolores Fernel', 'Max Richter', 'Akira Kosemura', 'Hakobune', 'Borrtex']",Vancouver,Washington
[],Virginia Beach,Virginia
[],Waco,Texas
"['Kolohe Kai', 'Kimie Miner', 'The Green', 'Sammy Johnson', 'Maoli', 'Rebel Souljahz', 'Nesian N.I.N.E.', 'Anuhea', 'Common Kings, ¡MAYDAY!', 'J Boog', 'Sammielz', 'Fiji', 'Finn Gruva', 'Landon McNamara', 'Fiji', 'Sons Of Zion, PT, Jah Maoli', 'Bo Napoleon', 'Jeremy Passion', 'Iration', 'Keyshia Cole']",Waipahu,Hawaii
